treatmentId	1980_CH1	1982_MSW1	1991_CH3	1993_MSW2	1994_Koopman	2005_MSW3	2019_HMW	2022_BatNames	2022_MDD	2022_IUCN	2023_BatNames	2023_MDD	2025_MDD_2_0	2025_batnames_1_7
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L64.tsv	Pipistrellus circumdatus	Pipistrellus circumdatus	Pipistrellus circumdatus	Pipistrellus circumdatus	Pipistrellus circumdatus	Arielulus circumdatus	Arielulus circumdatus	Arielulus circumdatus	Arielulus circumdatus	Arielulus circumdatus	Arielulus circumdatus	Arielulus circumdatus	Arielulus circumdatus	Arielulus circumdatus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L65.tsv	N/A	N/A	Pipistrellus cuprosus	Pipistrellus cuprosus	Pipistrellus cuprosus	Arielulus cuprosus	Arielulus cuprosus	Arielulus cuprosus	Arielulus cuprosus	Arielulus cuprosus	Arielulus cuprosus	Arielulus cuprosus	Arielulus cuprosus	Arielulus cuprosus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L66.tsv	Pipistrellus societatis	Pipistrellus societatis	Pipistrellus societatis	Pipistrellus societatis	Pipistrellus societatis	Arielulus societatis	Arielulus societatis	Arielulus societatis	Arielulus societatis	Arielulus societatis	Arielulus societatis	Arielulus societatis	Arielulus societatis	Arielulus societatis
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L67.tsv	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens	Ariteus flavescens
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L68.tsv	N/A	N/A	N/A	N/A	N/A	Artibeus jamaicensis aequatorialis	Artibeus aequatorialis and Artibeus jamaicensis aequatorialis	Artibeus aequatorialis	Artibeus aequatorialis	Artibeus aequatorialis	Artibeus aequatorialis	Artibeus aequatorialis	Artibeus aequatorialis	Artibeus aequatorialis
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L69.tsv	N/A	N/A	Artibeus amplus	Artibeus amplus	Artibeus amplus	Artibeus amplus	Artibeus amplus	Artibeus amplus	Artibeus amplus	Artibeus amplus	Artibeus amplus	Artibeus amplus	Artibeus amplus	Artibeus amplus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L70.tsv	Artibeus concolor	Artibeus concolor	Artibeus concolor	Artibeus concolor	Artibeus concolor	Artibeus concolor	Artibeus concolor	Artibeus concolor	Koopmania concolor	Artibeus concolor	Artibeus concolor	Artibeus concolor	Artibeus concolor	Artibeus concolor
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L71.tsv	N/A	N/A	N/A	Artibeus fimbriatus	N/A	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L72.tsv	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L73.tsv	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L74.tsv	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus	Artibeus inopinatus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L75.tsv	N/A	N/A	Artibeus intermedius	Artibeus lituratus [synonym of]	Artibeus intermedius	Artibeus lituratus palmarum	Artibeus lituratus palmarum	Artibeus intermedius	Artibeus lituratus [synonym of]	Artibeus lituratus [synonym of]	Artibeus intermedius	Artibeus intermedius	Artibeus intermedius	Artibeus intermedius
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L76.tsv	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis	Artibeus jamaicensis
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L77.tsv	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus	Artibeus lituratus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L78.tsv	N/A	N/A	N/A	Artibeus obscurus	N/A	Artibeus obscurus	Artibeus obscurus	Artibeus obscurus	Artibeus obscurus	Artibeus obscurus	Artibeus obscurus	Artibeus obscurus	Artibeus obscurus	Artibeus obscurus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L79.tsv	Artibeus fuliginosus	Artibeus fuliginosus	Artibeus fuliginosus	Artibeus obscurus [synonym of]	Artibeus jamaicensis fuliginosus	Artibeus obscurus [synonym of]	Artibeus obscurus [synonym of]	Artibeus obscurus obscurus [synonym of]	Artibeus obscurus [synonym of]	Artibeus obscurus [synonym of]	Artibeus obscurus obscurus [synonym of]	Artibeus obscurus [synonym of]	Artibeus obscurus [synonym of]	Artibeus obscurus obscurus [synonym of]
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L80.tsv	Artibeus planirostris	Artibeus planirostris	Artibeus planirostris	Artibeus planirostris	Artibeus planirostris	Artibeus jamaicensis planirostris	Artibeus planirostris	Artibeus planirostris	Artibeus planirostris	Artibeus planirostris	Artibeus planirostris	Artibeus planirostris	Artibeus planirostris	Artibeus planirostris
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L81.tsv	N/A	N/A	N/A	Artibeus jamaicensis [synonym of]	Artibeus jamaicensis schwartzi	Artibeus jamaicensis schwartzi	Artibeus schwartzi	Artibeus schwartzi	Artibeus schwartzi	Artibeus schwartzi	Artibeus schwartzi	Artibeus schwartzi	Artibeus schwartzi	Artibeus schwartzi
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L82.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Asellia arabica	Asellia arabica	Asellia arabica	Asellia arabica	Asellia arabica	Asellia arabica	Asellia arabica	Asellia arabica
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L83.tsv	N/A	N/A	N/A	Asellia tridens [synonym of]	Asellia tridens italosomalica	Asellia tridens italosomalica	Asellia italosomalica	Asellia italosomalica	Asellia italosomalica	Asellia italosomalica	Asellia italosomalica	Asellia italosomalica	Asellia italosomalica	Asellia italosomalica
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L84.tsv	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii	Asellia patrizii
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L85.tsv	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens	Asellia tridens
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L86.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Aselliscus dongbacanus	Aselliscus dongbacanus	Aselliscus dongbacanus	Aselliscus dongbacanus	Aselliscus dongbacanus	Aselliscus dongbacanus	Aselliscus dongbacanus	Aselliscus dongbacanus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L87.tsv	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus	Aselliscus stoliczkanus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L88.tsv	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus	Aselliscus tricuspidatus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L89.tsv	Tadarida australis	Tadarida australis	Tadarida australis	Tadarida australis	Tadarida australis	Tadarida australis	Austronomus australis	Austronomus australis	Austronomus australis	Austronomus australis	Austronomus australis	Austronomus australis	Austronomus australis	Austronomus australis
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L90.tsv	Tadarida kuboriensis	Tadarida kuboriensis	Tadarida kuboriensis	Tadarida australis [synonym of]	Tadarida australis kuboriensis	Tadarida kuboriensis	Austronomus kuboriensis	Austronomus kuboriensis	Austronomus kuboriensis	Austronomus kuboriensis	Austronomus kuboriensis	Austronomus kuboriensis	Austronomus kuboriensis	Austronomus kuboriensis
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L91.tsv	Baeodon alleni	Rhogeessa alleni	Baeodon alleni	Rhogeessa alleni	Rhogeesa alleni	Rhogeessa alleni	Rhogeessa alleni	Baeodon alleni	Rhogeessa alleni	Baeodon alleni	Baeodon alleni	Baeodon alleni	Baeodon alleni	Baeodon alleni
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L92.tsv	Rhogeessa gracilis	Rhogeessa gracilis	Rhogeessa gracilis	Rhogeessa gracilis	Rhogeesa gracilis	Rhogeessa gracilis	Rhogeessa gracilis	Baeodon gracilis	Rhogeessa gracilis	Baeodon gracilis	Baeodon gracilis	Baeodon gracilis	Baeodon gracilis	Baeodon gracilis
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L93.tsv	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca	Balantiopteryx infusca
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L94.tsv	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io	Balantiopteryx io
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L95.tsv	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata	Balantiopteryx plicata
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L96.tsv	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata	Balionycteris maculata
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L97.tsv	N/A	N/A	N/A	Balionycteris maculata [synonym of]	Balionycteris maculata seimundi	Balionycteris maculata seimundi	Balionycteris seimundi	Balionycteris seimundi	Balionycteris seimundi	Balionycteris seimundi	Balionycteris seimundi	Balionycteris seimundi	Balionycteris seimundi	Balionycteris seimundi
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L98.tsv	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus	Barbastella barbastellus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L99.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Barbastella beijingensis	Barbastella beijingensis	Barbastella beijingensis	Barbastella beijingensis	Barbastella beijingensis	Barbastella beijingensis	Barbastella beijingensis	Barbastella beijingensis
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L100.tsv	N/A	N/A	N/A	Barbastella leucomelas [synonym of]	N/A	Barbastella leucomelas caspica	Barbastella caspica	Barbastella caspica	Barbastella caspica	N/A	Barbastella caspica	Barbastella caspica	Barbastella caspica	Barbastella caspica
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L101.tsv	N/A	N/A	N/A	Barbastella leucomelas [synonym of]	Barbastella leucomeles darjelingensis	Barbastella leucomeles darjelingensis	Barbastella darjelingensis	Barbastella darjelingensis	Barbastella darjelingensis	Barbastella darjelingensis	Barbastella darjelingensis	Barbastella darjelingensis	Barbastella darjelingensis	Barbastella darjelingensis
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L102.tsv	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L103.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Barbastella pacifica	Barbastella pacifica	Barbastella pacifica	N/A	Barbastella pacifica	Barbastella pacifica	Barbastella pacifica	Barbastella pacifica
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L104.tsv	Antrozous dubiaquercus	Antrozous dubiaquercus	Bauerus dubiaquercus	Antrozous dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L105.tsv	Boneia bidens	Boneia bidens	Rousettus bidens	Boneia bidens	Boneia bidens	Rousettus bidens	Boneia bidens	Boneia bidens	Boneia bidens	Boneia bidens	Boneia bidens	Boneia bidens	Boneia bidens	Boneia bidens
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L106.tsv	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L107.tsv	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L108.tsv	Molossops aequatorianus	Molossops aequatorianus	Cabreramops aequatorianus	Molossops aequatorianus	Molossops aequatorianus	Molossops aequatorianus	Cabreramops aequatorianus	Cabreramops aequatorianus	Cabreramops aequatorianus	Molossops aequatorianus	Cabreramops aequatorianus	Cabreramops aequatorianus	Cabreramops aequatorianus	Cabreramops aequatorianus
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L109.tsv	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L110.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Carollia benkeithi	Carollia benkeithi	Carollia benkeithi	Carollia benkeithi	Carollia benkeithi	Carollia benkeithi	Carollia benkeithi	Carollia benkeithi
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L111.tsv	Carollia brevicauda	Carollia brevicauda	Carollia brevicauda	Carollia brevicauda	Carollia brevicauda	Carollia brevicauda	Carollia brevicaudum	Carollia brevicauda	Carollia brevicaudum	Carollia brevicauda	Carollia brevicauda	Carollia brevicauda	Carollia brevicauda	Carollia brevicauda
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L112.tsv	N/A	N/A	N/A	N/A	N/A	Carollia colombiana	Carollia brevicaudum [synonym of]	Carollia brevicaudum [synonym of]	Carollia brevicaudum colombiana	N/A	Carollia brevicauda brevicauda [synonym of]	Carollia brevicauda [synonym of]	Carollia brevicauda [synonym of]	Carollia brevicauda brevicauda [synonym of]
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L113.tsv	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea	Carollia castanea
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L114.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Carollia manu	Carollia manu	Carollia manu	Carollia manu	Carollia manu	Carollia manu	Carollia manu	Carollia manu
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L115.tsv	N/A	N/A	N/A	N/A	N/A	N/A	Carollia monohernandezi	Carollia monohernandezi	Carollia monohernandezi	Carollia monohernandezi	Carollia monohernandezi	Carollia monohernandezi	Carollia monohernandezi	Carollia monohernandezi
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L116.tsv	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata	Carollia perspicillata
https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L117.tsv	N/A	N/A	N/A	N/A	N/A	Carollia sowelli	Carollia sowelli	Carollia sowelli	Carollia sowelli	Carollia sowelli	Carollia sowelli	Carollia sowelli	Carollia sowelli	Carollia sowelli
